,VarMcAyer,VarRsAyer,VarRaAyer,VarOsAyer,VarCsAyer,VarRpsAyer,VarRmsAyer,VarDcAyer,VarLaAyer,VarPfAyer,VarCpAyer,VarDScAyer,VarCotAyer,VarCotHoy
21,0.33518004381166744,-0.28698454518762073,0.0033670963327470105,0.07638587793837859,-0.004908794846195885,0.06820035223708931,-0.029380033145787188,-0.001087414262567421,8.881784197001252e-16,0.10964815196949407,0.05183642261225829,0.11794968817637486,0.11636623417291786,-0.28643856807896484
22,0.33368104835988177,-0.2191031778412027,0.0009380205235665073,0.039822887430152054,-0.005602320149287188,0.028659335300721622,-0.06775150451845491,-0.007935939032623018,3.552713678800501e-15,-0.05715751803911928,0.11673973751677069,0.04203237059531695,-0.28643856807896484,-0.3620144881178482
23,0.6218171812960991,-0.21286620714138937,0.0035908095976022736,-0.03162962338713493,-0.09523266264866459,0.019552682896633478,-0.11057677279170885,-0.013631373327613439,-2.6645352591003757e-15,-0.08270152423893773,0.0,0.010282188932438707,-0.3620144881178482,-0.6213863561768392
24,0.3243968046185284,-0.20236364329034817,0.0009947462316102218,0.025225861803384042,-0.006682513745538188,0.03667391745393633,-0.052111479538114125,-0.03849673478811688,1.7763568394002505e-15,-0.16661984377066674,0.03145178013534666,0.035841870334213155,-0.6213863561768392,0.8603356163497493
25,-0.25904006387653666,-0.1846769535424304,0.031184997644436052,0.04779264637188585,0.07849410365214116,0.054501183332105185,0.036233518440117685,0.08631862258846912,0.7404566605285607,0.3639193486130339,0.05710278116078227,0.23477517090714883,0.8603356163497493,-1.1930363156380412
26,-0.9170127354499042,-0.2773978195818225,0.01582799526769918,-0.005659464157657945,-0.3476180398409223,0.14630375297876075,0.1866156922887905,0.058519809842004555,-0.30986492613611105,-0.36964146070443027,0.06961852114041456,0.6269055600306368,-1.1930363156380412,0.010749059298794505
27,-0.3560611234639568,-0.2864196198560922,0.0008799624061541778,0.02319444371329582,0.01806770468477037,0.016632110588961524,0.019835471805463634,0.005445228037658012,0.0,0.050905554543228426,0.15892078893718375,0.29552573542248073,0.010749059298794505,-0.9109684514799827
28,-0.10316882686827533,-0.2042082152157807,0.005035958200080515,-0.2568851279212092,-0.2203986993274114,0.08660845828781838,0.1506496853506203,0.10242015450031516,0.0,-0.22939439530096672,0.0,-0.08602264907256085,-0.9109684514799827,-0.14117832013079565
29,0.6497103325649753,-0.15707289233071275,0.014862862724619674,0.07637556105935861,-0.12411911870214709,0.0827720919072954,0.03827119819962732,0.18809801200204923,0.10487770985375455,0.00390701608291355,-0.02910081354291405,0.31653134000485217,-0.14117832013079565,0.507834667493215
30,-0.3446609499033402,-0.1274854952908333,0.011571466335233538,0.03678801564602319,0.0335889101804252,-0.026885170331783392,0.04941307965621711,0.047467794939538344,0.0587164241578062,0.18951904694000854,0.07930978380390385,0.2440695900842691,0.507834667493215,0.6014370035287543
31,-0.6451229003242371,-0.10806309517663859,0.004103400276926905,0.043156103255498346,0.2633028408224618,-0.00261764511230389,0.01161835601931216,-0.0106651449149604,0.13613289453344724,0.2298328286527762,0.04624442830786002,0.24537202444125228,0.6014370035287543,-0.31243374272786445
32,-0.19841120591576544,-0.0013237974400190922,0.0014890931472777424,-0.0039160105642532805,0.15592962276594768,0.0023476405893116947,0.01935274522853092,-0.004360967409178684,0.0015683380943141145,-0.05990196318329977,0.026768807642191028,0.13505029840324667,-0.31243374272786445,-0.04311381809778799
33,-0.10972666868175551,-0.0010596641538840323,0.0010787852040046175,-0.02342904545056146,-0.05208405020427875,-0.004722083110701547,0.008882648172523488,-0.01728600179515194,0.022033516889423232,0.02491152811265951,0.0,0.12178876841771746,-0.04311381809778799,-0.15112262684717923
34,-0.07759705575040243,0.03310747084975585,0.0014188783052748732,0.02535633272163995,0.042387534917700975,-0.00556461586442758,0.011567950587448195,-0.02682823704628312,-0.00046918676806129156,-0.009215499262412274,-0.01118789740323134,0.05508691279926836,-0.15112262684717923,-0.216353305574351
35,0.2308189287798319,0.05251213602846194,0.003226147232073373,-0.014410959723090144,0.1328515441958622,-0.0032458089867901663,0.038770036860597656,-0.0850736664884213,-0.009099881181901637,-0.02870098775527774,0.04703556276310206,0.1867595632666843,-0.216353305574351,-0.21683001337446575
36,-0.0004854867100991811,0.05496342134023635,0.0026199123629400134,-0.025499821135543943,-0.02452600840295993,0.02591286035178708,0.01665439350354525,-0.05214482927200681,0.0,-0.02807976714611482,0.06168138030243231,0.21246922371505406,-0.21683001337446575,-0.18463994786576166
37,-0.12194108693484651,0.1271165894514712,0.0008725614308229268,0.011334384758088234,0.04751132894311505,0.009041087708898665,0.004702874665230894,-0.0083638735617928,0.0,-0.018343274055842018,0.06848882185192906,0.19483491192337432,-0.18463994786576166,-0.6999890626708808
38,-0.025294622125128008,0.1289270102362381,0.0015950501648820392,0.005652463723567758,-0.04365514178923702,0.011614063571866673,-0.004502302492811694,-0.018411578336617218,-1.7763568394002505e-15,-0.15457614789373242,0.0,-0.036798501993399846,-0.6999890626708808,-0.7049223405119283
39,0.19226558530302018,0.13499235306432844,0.001518274596648439,-0.058510807436178425,-0.07290190757549553,0.011833756610639234,-0.0022385857240880824,-0.026441185905558662,-1.7763568394002505e-15,-0.14114643333822352,0.008704933218253608,0.07789748418954101,-0.7049223405119283,-0.9899877421582295
40,0.2975565847206667,0.14800366539059162,0.003025868643948826,-0.0659903957690744,-0.2152887859734145,0.05684037328350833,0.025657448506343883,0.029333348617187838,5.329070518200751e-15,-0.18738417271181396,0.034331304941709995,0.05911001847722108,-0.9899877421582295,-0.08906924961034009
41,-0.5062643394602144,0.15151027497735292,0.011608370103443733,-0.05586091045858277,-0.09060471752854626,0.04641586706657996,0.010821403122893258,0.054638849535900036,-0.07625485006910537,0.011124946911202915,0.033937867296038426,0.11682878529383522,-0.08906924961034009,-2.2308205983289215
42,-0.3124720448935605,0.1524729540162788,0.000834174969519097,-0.008471935352516446,-0.16126720676665762,0.002030260774360748,-0.009103097375025015,0.0038483574148058253,-0.3057182877289497,-0.36426726101619356,0.06526921029201649,0.17885982018747093,-2.2308205983289215,-0.4803282140821428
43,-0.02276996669776654,0.14757316607965976,0.0008652222018756817,0.020021299469803466,-0.03696515547144008,0.008243102870093999,-0.02725406093944116,-0.00379746000923209,4.440892098500626e-15,-0.045308595501229454,0.0,0.17318689846972735,-0.4803282140821428,-0.01144000915017736
44,0.14025104766442364,0.13422015782690533,0.0003695254419167071,-0.004243282882308019,-0.011668808128390218,0.0048916829137279905,-0.016257073236893405,-0.003993764187101512,-5.329070518200751e-15,0.022503377459709983,-0.02387969637117049,0.28916835789011497,-0.01144000915017736,3.146113985137273
45,-0.12275259015663931,0.12078487506893776,0.005472238810545704,0.13359389788300535,0.18782284273107397,0.0027651670566655184,-0.008892342351277449,-0.00971350717145203,0.5348761936570376,0.6073861558247978,0.048285223381158815,0.9786507172980503,3.146113985137273,0.2541469613259629
46,-0.3648630866989935,0.11433717862851633,0.0037754704978940623,-0.047387700447534264,0.026427385512641344,-0.00471869053701468,-0.005677460728495731,0.030457593948647776,0.15002780165283092,0.08466153631009665,0.0579064113327048,0.2044902824025634,0.2541469613259629,-0.23258278621571424
47,-0.19781898955323696,0.11496807781488183,0.0013671468885831928,0.004337606841121611,-0.026915778044251937,0.00542492797831251,0.007802662833643836,0.01956874979323242,0.08807440188618365,-0.026230382157831356,0.075101817403322,0.1512397001219874,-0.23258278621571424,-0.27765437274928506
48,-0.13171981931699994,0.10822988426915536,0.0008037546800778728,-0.02380682495441855,0.005075252949996667,0.006164202635313032,0.0030932322688883573,0.004747351655631782,-0.08404679496047773,-0.04296087528727033,0.0,0.11025914517338187,-0.27765437274928506,0.6071255373496159
49,-0.12477383725011615,0.09646297009302174,0.0007562881552924949,0.009711879281893543,0.027100591166562715,-0.00017939414574108525,-0.0025903817988179867,-0.010341832885036872,0.01696697969968408,0.13535890068108736,-0.051501143857031195,0.3146660964389163,0.6071255373496159,-0.2767323567293494
50,-0.10764141960378915,0.08540451332827903,0.007470487585939267,-0.03008685700409819,0.05598076555485054,0.0031950993917000403,0.03111531436509196,-0.09061149122827317,0.17633251501335678,-0.0417995188178073,0.030180184149665834,0.17659092549031286,-0.2767323567293494,-0.133002658689843
51,0.12156462770285348,0.08142095553802076,0.0036400736914092846,-0.0209268295595173,-0.011184127614976003,0.05718797832767031,0.020029433039434608,-0.025849431003813095,0.6988132621111358,-0.013484504239378747,0.1434566417661589,0.4316045766681764,-0.133002658689843,-0.19991114837947704
52,-0.11132764289409014,0.08583990225113247,0.09206106225586197,-0.014821952712915198,-0.04291554679893217,0.021492299446665086,-0.0147701314348474,-0.05089449454892048,0.1765120041191235,0.0863059012847891,0.08069074443684521,0.29212019158440583,-0.19991114837947704,-0.3343024366904976
53,-0.09664831692570486,0.08470443838621922,0.0,-0.008900280475784728,0.012912835791838884,0.01757118556726489,-0.032162461652696095,-0.022290536524572246,0.13622135000553115,0.11372604304284262,0.08502727113394659,0.3378751691521291,-0.3343024366904976,-0.4252428332000612
54,0.06681680501440823,0.08103784077812115,0.0,0.03204498988528304,0.10856003546430548,0.021662062397332704,-0.04829049454559531,0.03940489272622827,-0.02388291662272657,0.17282239159497315,0.060489881840081416,0.49636822589903673,-0.4252428332000612,2.1891418324305842
55,0.9089683312186576,0.08676162840130619,0.0,0.017300450435070225,0.10286397221078136,-0.0037404485025511747,-0.027120166473565632,0.04455914520243631,0.0937561596847889,0.6626204185995779,0.05411910986416579,1.6029536284662136,2.1891418324305842,-0.4176720020552215
56,0.21197147138590555,0.0895902636031769,0.0,-0.018239225687633365,-0.05507032732090744,0.005260466091176141,-0.004371344173959457,0.05730851644295498,0.04518953536692827,0.027730382275821697,0.12370051994663278,0.43852195846388575,-0.4176720020552215,-1.167578116312676
57,0.03337064295637138,0.08866381743698426,0.0,-0.02723292355552176,-0.023360985147506952,-0.03310229030849143,0.031598327715830266,0.012710849516942346,-0.031597238775946224,-0.20935907525833386,0.05373964315250834,0.01698338547420164,-1.167578116312676,-0.122467156535308
58,-0.02667920870925844,0.08583831654219232,0.0,-0.014964774548352544,-0.03946678998943831,-0.008251610304917278,0.008632945623519461,0.019689231836625964,-0.007208710729750933,0.05365837324995226,0.04012873344688028,0.3012052055883352,-0.122467156535308,-0.5597850425436632
59,-0.03176585794567455,0.08929222721675867,0.0,-0.00435799911651924,-0.017674580088495873,-0.0025475558506009577,0.004818965781822726,-0.019301704577399548,-0.020347643631465573,-0.18103250056250975,0.017068643040377474,0.0009055076193948963,-0.5597850425436632,-0.6649351741822851
60,-0.06649083521092614,0.08593776848367352,0.0,0.005354561685374293,-0.016831407541725518,-0.017658185642815738,0.016745987880401714,-0.03271702812400079,-0.33074651713364034,-0.21202076992760954,0.007743744769071803,-0.14825012548059924,-0.6649351741822851,-0.8868743906836065
61,0.0009845952773144262,0.08273743336857287,0.0,-0.031956366725995444,-0.17564687597842177,-0.013733507258805844,0.08607014646213251,0.05613986342467214,-0.10971453063617531,-0.34879136655551957,0.030025119035883563,-0.2773041625959536,-0.8868743906836065,-0.9179517861628914
62,-0.12536807027373165,0.0725650733494998,0.0,0.026410702215296178,-0.03535997939486624,-0.0058973736933971566,0.026581204537436065,0.02354848271615495,0.003257888588780844,-0.4976008907224432,0.053913908158129686,-0.48668080149362325,-0.9179517861628914,0.2746275348967591
63,-0.1334933397919249,0.06900812488438657,0.0,0.00686645558724841,0.02113174812273,-0.0016022979538465876,0.023959707303152555,0.008775920832519546,0.025446019896763872,0.04988289356168041,0.027745040703001322,0.2359868364140265,0.2746275348967591,0.011445079829629227
64,0.09584030445218161,0.06591115401856129,0.0,0.008373436766185183,0.021777014018951935,-0.027786986964759564,0.0015328176533948579,0.03914482879616443,0.03175955166705258,0.041715263867625474,0.025151538098189263,0.36456319172188856,0.011445079829629227,-0.5753739798533031
65,0.4649142046637804,0.062255843890651086,0.0,-0.00300191834974628,-0.0006703436037791555,-0.04178614561960803,-0.04995137890504964,-0.04773523598718299,0.005637753724434091,-0.023304314251265,0.025680425277872843,0.4746337359168855,-0.5753739798533031,0.6061969575660598
66,0.7919872946755921,0.05890645052828525,0.0,0.012732983493912498,0.05805628420259534,-0.039503206309368544,-0.02077919684013274,-0.06208150221064379,-0.02194643929568585,0.16041681909099426,0.00747886324965652,0.992899385154379,0.6061969575660598,-0.3558275818700441
67,0.13346208783264135,0.05680190925984974,0.0,3.90979744075981e-05,0.033734141357930625,0.011686972780729832,0.004640405778365775,0.0013859049073081664,-0.022321311762402374,-0.019777304389075878,0.056574638410659794,0.3179266465438886,-0.3558275818700441,1.8918918279766348
68,-0.12700181329642923,0.05440871310310147,0.0,0.03469948045730997,0.017608077025336843,0.05100430666834477,0.005388608460259903,-0.013009191954228783,0.08743005635052903,0.4019076428324502,0.0,0.8093420567649261,1.8918918279766348,0.8817870691723163
69,-0.17569252651244938,0.052166775333490456,0.0,0.017908781347352187,0.07748486780756458,0.038997281130129124,0.01920421208794565,-0.025594351621673006,0.04847894270475983,0.21687509174780661,0.015452587211626678,0.5042363597952466,0.8817870691723163,0.5991357128304395
70,-0.2394792211268566,0.050443403880931825,0.0,0.0017200944282773634,0.12265715373951114,0.009950864864457287,0.02193946197563612,-0.003289265046305445,0.08693331624613876,0.15882470838311535,0.03148549480064222,0.3894460400405855,0.5991357128304395,-0.16669703822971269
71,0.06802602128010804,0.04823955076164488,0.0,-0.01205933741185894,0.02497199037505604,0.03136397912816058,-0.006553846572854738,-0.03883119190254636,0.019587017257627792,-0.026374542356023323,-0.02258271027230041,0.2574365628973858,-0.16669703822971269,-0.2004454276020376
72,0.0361292298227216,0.03426659609521643,0.0,-0.02459285106795761,0.04205894220402051,0.0011935221809267205,0.012658703824147466,-0.012727126966121993,-0.013626012687488753,-0.09821487931386619,0.02950392766935206,0.11672700067273922,-0.2004454276020376,-0.5486563777551655
73,-0.08069097802566016,0.032614003018304416,0.0,-0.026589367629600735,-0.024614911097375458,0.004474228153341642,-0.013686663724042702,-0.14945583343365776,0.013626012687488753,-0.03153567309398819,0.0,0.07371830556017755,-0.5486563777551655,-0.21319007361343573
74,-0.10273857403922637,0.03102834417416389,0.0,-0.0016282708473707164,-0.020648308645318636,0.0029986358060618556,-0.04053897874451984,-0.04395423488698036,0.012679903398185033,-0.0317899305515994,0.010120689498918978,0.06655034225229173,-0.21319007361343573,-0.39428411831532834
75,-0.1200914864255962,0.013281031323355563,0.0,-0.027217309109210275,-0.018160447780350086,-0.01862333697400942,-0.0067123525353149915,0.030062719521152914,-0.03981061134477493,-0.029845658385859508,0.04626189007495274,0.035187519922402544,-0.39428411831532834,-0.045073817928313595
76,-0.10488565905541503,-0.006138644089151768,0.0,-5.9235138929469855e-05,-0.0005424916362839483,-0.003170572359033841,0.001894358372204863,0.029913502292931327,1.7763568394002505e-15,0.010145583691270499,-0.029335389524566935,0.11340390090467167,-0.045073817928313595,0.067572924117894
77,0.005112242840004555,-0.006533747583690186,0.0,0.0008234244701301741,-0.014195783199789869,-0.01656877172196758,0.004640540558261463,-0.00949780347572915,0.04010987936497479,0.012589081688658688,0.1336866401646688,0.24567922350003357,0.067572924117894,-0.16922608494163074
78,0.1395010629623492,-0.006717043778315279,0.0,0.011998865574008422,0.009300090596137345,-0.0077687999390558815,0.012236090345375317,-0.018414252595913005,-1.7763568394002505e-15,-0.0705738562273619,0.02211781496677734,0.2045068255405731,-0.16922608494163074,-1.3028560000000033
79,-0.009054456854410198,0.0042166280407025525,0.0,-0.04907624756966955,-0.11715978007932026,-0.030809019258290604,0.030556926928523964,-0.006791886855097573,-0.05495449280651066,-0.23071947294951767,0.0513052313692679,-0.35138515381073177,-1.3028560000000033,-0.551600800445898
80,0.057455587586326295,0.001131028740186224,0.0,-0.009118539989669383,-0.017065252104618178,-0.025221227143356728,0.009933824159920945,0.069895653506995,-0.005031754151792356,-0.11639066083752891,0.038949703151774706,0.11451877903516916,-0.551600800445898,0.022982536500660348
81,0.007505023167011515,-0.012603959454556168,0.0,-0.0022471732823601265,-0.0025499792723762127,-0.008231248976902528,-0.005868480640932816,-0.027504230661119955,1.7763568394002505e-15,0.032835316904360035,0.1273986150485218,0.25421628638698834,0.022982536500660348,-1.1975339798271412
82,-0.10264170395083205,-9.820823264750089e-05,0.0,-0.008474938462400328,-0.02081108976691537,0.052406686138611214,0.07289384713018876,0.11644536594620103,0.050455485888551976,-0.18357833880426266,0.01755237073845084,-0.17396868053533865,-1.1975339798271412,0.35912650602408847
83,0.2835028990815731,2.2941183196678594e-05,0.0,0.0327123061351251,0.030302729484423807,0.03616504096363826,0.08526880741347931,0.00030271551864835544,0.14241031600295528,0.10137618601592457,0.011142661856205827,0.7198043922269903,0.35912650602408847,1.9425184816826029
84,0.14475113444968102,7.162809827576666e-05,0.0,0.029831106383459094,0.1462936503717267,0.09285823486739986,0.08048349225451368,0.0537649074789206,0.12512792915569548,0.40785958058051963,-0.014283050443568257,1.2141308785696623,1.9425184816826029,0.2944863484597764
85,-0.2411100678158098,-0.003740934026843945,0.0,-0.005573843907805021,0.0009545590306414553,0.02446906348672151,0.006068266325039318,0.010226178767692495,0.03235543650328765,0.13896002550949382,0.06903960341037596,0.2357673142786716,0.2944863484597764,-1.8339147116694914
86,-0.1143690723477091,-0.0036626917653137525,0.0,0.02080780672029059,-0.01679702108630865,0.03709926906191008,0.015363362384334778,-0.025655255504224428,-0.06943987120579109,-0.35314018029304894,-0.03522834085385007,-0.5867375323490549,-1.8339147116694914,0.11521428173223404
87,-0.1069494780009741,-0.0035880995516528458,0.0,0.002569909086920674,0.07049635801815679,0.004194168359255457,0.006777224744753951,-0.0001806014080099061,0.0038752973275819613,0.03343936500373634,-0.16435487633490453,0.13315462447007675,0.11521428173223404,3.027593497316642
88,-0.23626678968843162,-0.0034174724937532375,0.0,0.10075063515987948,0.09612779528516091,0.014313888258540075,0.0016688847651327166,0.03802510666548109,0.15030281306931492,0.6148204387317215,0.0,1.2041724181133873,3.027593497316642,-0.6408814787298893
89,-0.20112294455523116,-0.003252272996125072,0.0,-0.005623842337162177,0.0008476969838571158,0.008892978813998198,0.005015014396834161,0.01940722903981662,0.0008206235126753114,0.02791921976833933,-0.04177475910204009,0.013305417982856227,-0.6408814787298893,1.7454651484356507
90,0.15646987188628447,-0.003092239325914292,0.0,0.06690435238272507,0.015640076458673047,0.04091556213663594,0.0035320751246690207,0.024960106426511253,-0.05244769259336657,0.4414191654384587,0.04146554405360625,1.1908156223651893,1.7454651484356507,1.6835049418920274
91,0.40967110034877496,0.0065515233791737515,0.0,0.0091052406370975,0.047477954683754486,0.018116890112185757,0.03360006577949726,0.04642987916657315,0.052299257716368786,0.4292001664638745,-0.11681283135519482,1.4987691735681672,1.6835049418920274,-0.25043990637803804
92,0.23793343774754927,0.011539412803450055,0.0,0.007116524053595086,0.029325563834265544,0.003801097058016012,0.014476022704720037,0.013261300786536978,0.006625514661461551,-0.21965505026738796,-0.00771095548313383,0.094940803664052,-0.25043990637803804,0.7457073462196886
93,0.303376532053095,0.011373311149148968,-1.7763568394002505e-15,-0.01343231657029964,-0.0018863137519096185,-0.011852609785435675,0.01385740945729097,-0.005017521921863555,0.006526777634110914,0.17687508427130183,-0.00031171371391813807,0.9075161502577025,0.7457073462196886,0.5374610398523169
94,0.4447518854790591,0.011213551637609065,0.0,-0.0006244339156156187,0.025706781370332,-0.0031607907690869297,0.028641729837854513,0.01882665268426198,0.00085515217818255,0.08257477008850822,-0.11106916883461881,0.9115211343602319,0.5374610398523169,-0.20465640692186626
95,0.34814962467473975,0.01105986082171917,0.0,-0.011558288636451586,0.05670247532877193,-0.006582882794001321,0.017184038383691203,-0.044532528329198406,0.041421958156124816,-0.020044432625070385,0.08866484723117374,0.6696701081261018,-0.20465640692186626,-0.6286516230511238
96,0.06301366319536683,0.030841452187000407,0.0,-0.008451298275384156,-0.053809201953555874,0.02266518871022427,-0.011307811063618445,-0.025569898555665382,0.045899155378060996,-0.20638823876682366,-0.015001561417792963,-0.13678028780751816,-0.6286516230511238,-0.07593014262001337
97,0.07080215373533072,0.03308126769677422,0.0,0.03230911675735837,0.010521323129449645,-0.01023514848464302,-0.004622322930629252,-0.0025746084526776514,0.0004050932433035115,0.3097355250140654,0.05231135843252854,1.0193687398108722,-0.07593014262001337,-0.1303377864668336
98,0.10608973828116586,0.033223603144329594,0.0,0.01943935837123023,0.03602138433957336,0.03512194501177568,0.01449710814615024,0.003269545810344887,0.0009884347755377831,0.4050149467373787,-0.0048069203289218265,1.2934823798148614,-0.1303377864668336,-0.1413943845683039
99,0.12248721662232498,0.03304953957663059,0.0,0.004582042883246595,0.021767106659431157,0.03850434305086203,-0.0066344215312756916,-0.04093165020981804,-0.044297208542626976,0.5636774228711774,-0.03933696094350836,1.6247369562754415,-0.1413943845683039,-0.03263844923780679
100,0.07739405024575152,0.03242067808492166,0.0,-0.02578069770485203,-0.059319604561247186,-0.0025117177062998763,-0.021010240917849643,-0.04181112292420952,0.0,0.16663367189815492,-0.003559113786391954,0.6722995434690482,-0.03263844923780679,0.06523540213943854
101,0.11030248464884362,0.017782061988869557,0.0,-0.005189826890170224,0.0021726865298346,-0.017612808817188963,-0.02948399943544544,-0.02433001834293158,0.0,0.29197610948865194,-0.041595010073929295,1.0261362949499748,0.06523540213943854,-0.05439839108785618
102,-0.062437269391680594,0.01739761052661315,0.0,0.020470138518740244,-0.013477831993944367,-0.014624952481712583,0.023376096807325553,0.01474468353653613,0.03981289197550275,0.1713022675399838,0.01587692119544659,0.5836011609400025,-0.05439839108785618,0.14123302092667725
103,-0.006103237215041801,0.017088198171209434,0.0,-0.020830243006935145,-0.01648416582409773,-0.038000299002769466,-0.06311056740468146,-0.027430890425275578,0.008354935766908156,0.11985744640285212,0.0,0.459863611554141,0.14123302092667725,1.308024058368952
104,0.11777264128382203,0.01682426102929213,0.0,-0.012613650399124765,0.03418800120320853,-0.05675114329866737,-0.03480737433268288,-0.0031442105622430105,0.01418106453957435,0.3412759704390744,-0.04116923758416302,1.198233057257184,1.308024058368952,-0.40908386703718286
105,0.06385716575171241,0.0165981744746313,0.0,-0.00895476826653474,-0.031356560023536595,-0.009627033788683903,-0.04654615582961519,-0.043273639249781226,-0.00024665481916663623,-0.24752727188229873,0.03478053130841641,-0.25133196153184656,-0.40908386703718286,-0.5085490263698084
106,-0.005992844560023691,0.016390442935114713,0.0,-0.041768282974052884,-0.07924923202639667,-0.00468693660329933,0.002491607712174826,0.006347363634110259,0.031445829757061006,-0.48917460044282546,-0.05019731215419032,-0.9630011990837914,-0.5085490263698084,0.1404700116541293
107,0.032061518444886694,0.011164528536200535,0.0,-0.0045843654645540965,0.02077813939628781,-0.007802351445024058,0.007704180387703374,0.03196400294127333,0.032206673490314586,-0.9446709056818383,-0.06934698143566376,-1.910506680277301,0.1404700116541293,-0.7401763119568058
